15.729,-4.263,12.382,-5.2119,143.55,0
16.594,-3.8398,12.772,-5.2633,NaN,NaN
16.969,-2.837,13.218,-4.9955,NaN,NaN
17.384,-3.1547,13.717,-4.3452,NaN,NaN
18.672,-3.3134,14.293,-4.0735,NaN,NaN
19.341,-3.0947,15.341,-4.422,NaN,NaN
20.799,-2.1914,17.085,-4.1778,NaN,NaN
21.607,-2.1008,17.972,-3.516,NaN,NaN
22.467,-1.5464,19.27,-3.5395,NaN,NaN
23.252,-0.7304,19.911,-3.2662,NaN,NaN
24.452,-0.23216,21.683,-1.8804,NaN,NaN
26.006,-0.2513,23.093,-1.3304,NaN,NaN
27.559,-0.20454,24.191,-1.1704,NaN,NaN
28.506,-0.24197,24.839,-1.1507,NaN,NaN
30.233,-1.4424,26.323,-0.91571,NaN,NaN
31.859,-1.5907,27.941,-0.80343,NaN,NaN
33.881,-1.4634,29.441,-1.0746,NaN,NaN
35.216,-0.96194,30.818,-1.5391,NaN,NaN
37.144,-2.0883,32.892,-1.4762,NaN,NaN
39.256,-2.6816,35.107,-1.7882,NaN,NaN
40.97,-3.4838,36.55,-2.3131,NaN,NaN
42.583,-3.2368,38.123,-2.8336,NaN,NaN
43.021,-2.1062,40.603,-3.3257,NaN,NaN
44.047,-0.36678,41.149,-2.1094,NaN,NaN
45.645,0.33793,42.284,-1.0651,NaN,NaN
47.422,0.89687,44.264,-0.12212,NaN,NaN
49.659,0.40337,45.736,0.48946,NaN,NaN
50.928,0.14976,47.351,0.66364,NaN,NaN
52.361,-1.4385,48.139,0.37202,NaN,NaN
53.502,-1.4621,49.661,-0.5273,NaN,NaN
56.34,-1.9577,51.754,-1.0937,NaN,NaN
58.872,-2.2872,54.633,-1.8869,NaN,NaN
61.459,-2.4401,57.229,-1.9334,NaN,NaN
63.181,-1.8069,58.865,-2.5888,NaN,NaN
63.327,-0.75822,59.902,-2.5568,NaN,NaN
64.561,0.090635,61.075,-1.3499,NaN,NaN
66.343,0.66499,63.124,-0.53574,NaN,NaN
67.918,0.24811,64.064,-0.17347,NaN,NaN
69.161,-1.0459,64.588,-0.32486,NaN,NaN
70.353,-2.6869,66.753,-0.42706,NaN,NaN
72.038,-2.8079,67.908,-1.3931,NaN,NaN
75.166,-2.9989,70.526,-2.1464,NaN,NaN
77.004,-4.2666,72.699,-2.4955,NaN,NaN
77.5,-4.8267,73.41,-3.1387,NaN,NaN
77.501,-4.8843,73.519,-3.8836,NaN,NaN
77.566,-5.055,73.18,-4.1439,NaN,NaN
78.176,-5.4382,73.528,-4.2159,NaN,NaN
78.873,-4.5518,74.31,-4.3572,NaN,NaN
78.839,-3.3442,74.927,-4.7529,NaN,NaN
78.789,-1.6768,76.381,-4.2077,NaN,NaN
79.457,-0.045754,77.278,-2.3536,NaN,NaN
80.637,2.2312,78.522,-0.65713,NaN,NaN
81.183,5.1792,79.753,1.285,NaN,NaN
80.252,8.6696,79.831,3.8561,NaN,NaN
79.185,9.7404,80.244,6.4376,NaN,NaN
77.276,10.851,79.625,8.747,NaN,NaN
74.604,11.656,78.009,10.122,NaN,NaN
72.663,12.189,76.082,10.742,NaN,NaN
70.733,12.491,74.556,12.04,NaN,NaN
69.45,11.705,73.068,12.506,NaN,NaN
67.63,10.847,71.192,12.043,NaN,NaN
66.065,9.5882,68.966,11.655,NaN,NaN
64.864,8.1633,67.483,10.029,NaN,NaN
65.484,6.1484,66.555,9.5037,NaN,NaN
66.449,4.435,66.258,8.3256,NaN,NaN
66.181,3.558,65.95,7.3981,NaN,NaN
65.624,1.9937,65.759,5.6383,NaN,NaN
66.538,0.30821,66.001,3.8075,NaN,NaN
67.71,-0.74235,65.948,2.8876,NaN,NaN
67.154,-2.149,66.588,1.9043,NaN,NaN
66.679,-4.307,66.318,-0.35662,NaN,NaN
65.954,-6.3006,66.468,-2.3546,NaN,NaN
65.411,-8.4641,66.01,-4.3718,NaN,NaN
65.266,-9.9194,65.627,-6.1372,NaN,NaN
65.836,-11.177,65.224,-7.236,NaN,NaN
66.968,-10.847,65.326,-7.8174,NaN,NaN
68.699,-10.498,65.332,-8.0678,NaN,NaN
70.432,-10.206,66.568,-9.1122,NaN,NaN
71.941,-10.674,68.134,-9.5599,NaN,NaN
73.914,-10.374,70.222,-10.156,NaN,NaN
75.397,-9.628,71.34,-9.9502,NaN,NaN
76.4,-8.9001,72.37,-9.6645,NaN,NaN
77.812,-7.6977,74.177,-9.352,NaN,NaN
79.157,-6.2119,76.232,-8.5322,NaN,NaN
80.945,-5.7493,77.851,-7.5628,NaN,NaN
81.63,-4.4047,79.05,-7.1069,NaN,NaN
82.008,-2.8991,79.712,-5.9238,NaN,NaN
82.805,-1.4392,80.43,-3.6635,NaN,NaN
84.35,-0.93354,81.356,-2.8064,NaN,NaN
86.377,0.38832,82.615,-1.5268,NaN,NaN
88.649,1.4358,84.926,-0.79601,NaN,NaN
91.273,1.953,86.886,0.086703,NaN,NaN
91.521,3.2711,88.934,0.88685,NaN,NaN
91.193,5.3174,89.838,2.1457,NaN,NaN
90.208,7.181,90.218,3.4716,NaN,NaN
89.078,9.4487,89.619,5.3494,NaN,NaN
87.25,10.098,89.203,6.9056,NaN,NaN
85.489,11.787,88.094,8.4489,NaN,NaN
83.417,12.551,86.204,10.062,NaN,NaN
81.275,12.33,85.1,11.448,NaN,NaN
79.456,11.596,83.702,11.832,NaN,NaN
77.883,10.692,82.002,11.379,NaN,NaN
76.859,9.5111,80.378,11.093,NaN,NaN
75.181,8.14,78.193,9.8766,NaN,NaN
73.777,7.2948,77.289,8.8563,NaN,NaN
73.799,5.2723,76.111,8.1614,NaN,NaN
74.656,3.2743,74.942,7.2162,NaN,NaN
75.773,2.2671,75.318,6.477,NaN,NaN
75.676,1.6299,75.784,5.6576,NaN,NaN
75.794,-0.038888,75.516,3.6554,NaN,NaN
75.615,-1.947,75.321,1.905,NaN,NaN
75.015,-3.9843,75.033,0.23514,NaN,NaN
74.224,-5.7989,75.111,-2.1716,NaN,NaN
73.236,-7.0445,74.656,-4.3461,NaN,NaN
72.782,-8.1001,74.058,-4.6147,NaN,NaN
74.763,-8.1482,74.324,-4.8555,NaN,NaN
76.343,-9.0176,74.254,-5.4397,NaN,NaN
77.627,-10.184,75.141,-6.3249,NaN,NaN
79.502,-11.04,75.873,-7.9627,NaN,NaN
80.882,-11.163,77.635,-9.4806,NaN,NaN
82.217,-12.151,78.686,-10.191,NaN,NaN
83.897,-12.433,80.51,-10.79,NaN,NaN
84.348,-10.689,80.348,-11.377,NaN,NaN
84.276,-10.002,80.949,-11.189,NaN,NaN
85.281,-9.2183,82.059,-10.567,NaN,NaN
85.628,-8.5742,82.136,-10.067,NaN,NaN
86.329,-7.6886,82.387,-9.6432,NaN,NaN
84.867,-6.6501,83.778,-10.173,NaN,NaN
84.427,-5.8046,83.248,-9.5292,NaN,NaN
83.634,-5.2575,84.191,-9.164,NaN,NaN
84.869,-4.299,84.168,-8.0064,NaN,NaN
84.756,-2.4113,84.908,-6.3274,NaN,NaN
85.122,-0.68113,84.606,-4.6031,NaN,NaN
85.353,1.3307,84.807,-2.5327,NaN,NaN
85.149,3.5604,85.261,-0.45596,NaN,NaN
83.848,5.9949,84.579,1.7528,NaN,NaN
81.956,6.7526,84.433,3.3181,NaN,NaN
80.568,6.9482,83.264,4.4445,NaN,NaN
79.485,7.0362,82.271,5.4947,NaN,NaN
77.453,6.8693,80.869,5.9559,NaN,NaN
75.284,7.1024,79.809,6.5095,NaN,NaN
73.167,6.0647,77.634,6.8693,NaN,NaN
70.885,6.1197,75.829,6.6567,NaN,NaN
68.626,5.5958,72.752,5.8269,NaN,NaN
67.038,4.7411,70.415,5.9311,NaN,NaN
66.138,3.093,69.229,5.3154,NaN,NaN
66.169,2.2245,69.235,5.1487,NaN,NaN
66.259,1.3579,68.055,4.3656,NaN,NaN
67.078,0.22325,67.38,3.9296,NaN,NaN
67.221,-0.46749,67.133,3.5889,NaN,NaN
67.52,-2.3115,66.061,2.1395,NaN,NaN
67.57,-3.9892,65.627,-0.37728,NaN,NaN
67.679,-5.7231,66.275,-1.693,NaN,NaN
67.981,-8.0882,66.778,-4.0137,NaN,NaN
68.495,-9.4614,66.752,-6.1841,NaN,NaN
69.229,-10.074,67.541,-6.5755,NaN,NaN
70.564,-10.78,68.104,-8.3091,NaN,NaN
71.702,-10.683,68.626,-8.4584,NaN,NaN
71.916,-9.5178,68.468,-9.0478,NaN,NaN
72.515,-9.497,69.148,-8.6076,NaN,NaN
73.113,-9.4185,69.243,-8.9381,NaN,NaN
73.647,-9.1688,69.845,-8.8342,NaN,NaN
73.951,-9.3317,70.11,-9.0753,NaN,NaN
74.328,-10.128,70.707,-8.7215,NaN,NaN
74.585,-10.928,70.873,-8.4658,NaN,NaN
74.002,-11.759,70.95,-8.0465,NaN,NaN
73.289,-12.074,71.04,-8.2102,NaN,NaN
72.349,-13.034,71.586,-9.3582,NaN,NaN
71.287,-13.884,71.599,-9.9412,NaN,NaN
70.171,-15.085,71.121,-11.793,NaN,NaN
68.629,-15.896,70.551,-13.483,NaN,NaN
67.678,-16.28,70.29,-13.408,NaN,NaN
67.966,-15.688,70.64,-13.646,NaN,NaN
67.115,-15.022,70.295,-13.659,NaN,NaN
65.611,-14.727,69.265,-13.947,NaN,NaN
65.16,-13.175,68.32,-14.148,NaN,NaN
64.778,-12.142,67.628,-14.089,NaN,NaN
63.69,-11.773,67.28,-13.934,NaN,NaN
63.488,-11.626,66.923,-13.362,NaN,NaN
63.733,-11.017,66.656,-12.953,NaN,NaN
62.178,-11.244,66.044,-12.64,NaN,NaN
61.815,-11.082,65.345,-12.247,NaN,NaN
61.212,-10.987,64.644,-11.769,NaN,NaN
60.67,-10.889,64.64,-11.602,NaN,NaN
60.248,-10.787,64.12,-11.536,NaN,NaN
60.069,-10.851,64.037,-11.706,NaN,NaN
59.647,-10.749,64.034,-11.539,NaN,NaN
58.808,-10.778,62.476,-11.426,NaN,NaN
57.544,-10.646,62.037,-11.106,NaN,NaN
56.836,-11.135,61.33,-10.46,NaN,NaN
56.045,-10.696,60.051,-11.173,NaN,NaN
54.539,-10.455,58.398,-10.727,NaN,NaN
52.682,-10.575,57.445,-10.591,NaN,NaN
52.477,-9.5913,56.493,-10.539,NaN,NaN
51.738,-8.9161,55.098,-10.083,NaN,NaN
50.52,-8.2562,53.958,-9.4495,NaN,NaN
49.893,-7.2852,52.999,-9.1454,NaN,NaN
49.142,-6.2013,52.206,-8.5839,NaN,NaN
48.205,-4.9477,50.979,-7.9522,NaN,NaN
47.343,-3.7058,50.265,-7.1356,NaN,NaN
46.597,-2.6212,48.755,-5.7559,NaN,NaN
46.027,-1.4911,47.948,-4.7733,NaN,NaN
46.073,-0.11211,47.316,-3.8688,NaN,NaN
45.729,1.2201,46.416,-2.72,NaN,NaN
45.25,2.9575,46.287,-1.3792,NaN,NaN
