15.483,-6.472,13.833,-3.8631,145.48,0
16.723,-7.7906,14.71,-4.6489,NaN,NaN
17.739,-8.6182,15.278,-4.8606,NaN,NaN
19.022,-8.5906,15.966,-5.4053,NaN,NaN
19.877,-8.5015,16.872,-5.6097,NaN,NaN
21.295,-8.0463,17.346,-6.7182,NaN,NaN
22.351,-7.3867,18.138,-6.8132,NaN,NaN
23.779,-7.4268,18.591,-6.9153,NaN,NaN
25.345,-7.2517,19.945,-6.9982,NaN,NaN
27.28,-7.6346,21.638,-7.0737,NaN,NaN
29.345,-7.4487,23.782,-7.1396,NaN,NaN
29.764,-7.0153,24.799,-7.2296,NaN,NaN
32.035,-6.4008,27.278,-7.1764,NaN,NaN
34.684,-6.8389,29.192,-7.0235,NaN,NaN
35.467,-6.7513,30.655,-6.8803,NaN,NaN
36.962,-6.5778,31.899,-7.0771,NaN,NaN
39.305,-6.0326,34.599,-6.7955,NaN,NaN
41.448,-6.1279,36.975,-7.1913,NaN,NaN
44.653,-5.8471,38.318,-6.7155,NaN,NaN
45.596,-6.6037,40.584,-7.2251,NaN,NaN
47.158,-6.2169,42.718,-6.844,NaN,NaN
49.513,-6.2367,45.412,-6.2278,NaN,NaN
51.882,-6.9619,47.341,-6.8558,NaN,NaN
53.111,-7.7822,48.124,-6.5041,NaN,NaN
55.445,-6.7434,50.502,-7.0104,NaN,NaN
57.359,-6.1374,51.96,-6.6442,NaN,NaN
59.565,-5.8075,54.324,-6.4814,NaN,NaN
61.998,-6.1777,56.563,-5.6524,NaN,NaN
63.715,-6.4222,57.561,-4.8506,NaN,NaN
65.273,-5.8244,60.505,-5.4557,NaN,NaN
67.271,-5.8513,62.417,-5.1915,NaN,NaN
69.503,-6.2571,63.548,-5.3898,NaN,NaN
71.571,-4.9917,66.6,-5.7688,NaN,NaN
74.128,-4.3732,68.502,-5.0596,NaN,NaN
76.414,-4.5111,71.863,-3.9856,NaN,NaN
78.335,-5.5001,73.112,-4.4034,NaN,NaN
81,-5.5349,74.805,-4.4778,NaN,NaN
83.187,-5.4864,77.969,-4.8532,NaN,NaN
86.236,-5.7928,80.338,-4.9124,NaN,NaN
88.034,-5.2849,83.268,-4.8479,NaN,NaN
89.247,-4.0428,84.729,-4.5938,NaN,NaN
90.925,-2.3248,85.953,-3.7908,NaN,NaN
93.202,-1.9958,87.958,-2.5283,NaN,NaN
95.499,-2.6923,90.198,-1.8158,NaN,NaN
96.732,-2.4791,90.975,-1.2459,NaN,NaN
96.848,-3.5947,91.548,-1.6763,NaN,NaN
95.524,-3.997,91.548,-1.6763,NaN,NaN
95.917,-4.6409,91.661,-1.6739,NaN,NaN
97.667,-6.9313,93.971,-4.4993,NaN,NaN
99.012,-7.8315,94.883,-5.0316,NaN,NaN
99.097,-7.177,95.33,-4.8004,NaN,NaN
99.29,-7.3588,95.33,-4.8004,NaN,NaN
98.305,-5.2389,94.801,-6.8028,NaN,NaN
95.898,-3.6158,95.035,-7.3504,NaN,NaN
95.587,-2.3175,95.017,-6.2448,NaN,NaN
97.842,-0.9648,95.422,-3.6931,NaN,NaN
100.68,-0.16087,96.523,-2.3433,NaN,NaN
103.41,1.0102,99.522,-0.1826,NaN,NaN
105.01,1.5991,101.09,0.51106,NaN,NaN
105.11,1.4154,101.44,-0.14285,NaN,NaN
105.12,1.1372,100.75,0.28382,NaN,NaN
104.33,2.2356,100.98,0.17828,NaN,NaN
102.89,2.7652,101.9,-0.68405,NaN,NaN
100.99,2.9146,101.9,-0.68405,NaN,NaN
98.622,2.4034,102.11,-0.018747,NaN,NaN
96.539,1.9896,99.831,1.1471,NaN,NaN
93.412,1.4607,97.349,1.2075,NaN,NaN
90.464,1.401,94.874,0.9364,NaN,NaN
86.942,1.5164,91.944,0.87665,NaN,NaN
85.941,-0.5615,90.361,1.0657,NaN,NaN
86.359,-2.3295,88.453,0.69441,NaN,NaN
