16.407,0.13068,12.773,0.69951,138.8,0
16.649,0.019104,13.119,0.62353,NaN,NaN
16.762,0.25762,13.205,0.62574,NaN,NaN
16.762,0.25762,13.202,0.75295,NaN,NaN
16.762,0.25762,13.202,0.75295,NaN,NaN
16.762,0.25762,13.202,0.75295,NaN,NaN
16.762,0.25762,13.202,0.75295,NaN,NaN
16.649,0.019104,13.202,0.75295,NaN,NaN
17.499,-0.48908,14.245,0.35545,NaN,NaN
19.235,-1.2111,16.149,-0.062199,NaN,NaN
20.666,-1.5438,17.705,-0.31901,NaN,NaN
22.587,-0.82874,19.314,-0.95599,NaN,NaN
24.32,-0.84282,20.909,-1.0843,NaN,NaN
26.151,-0.089503,22.541,-0.95734,NaN,NaN
27.015,1.1092,23.896,-0.15948,NaN,NaN
26.989,2.0498,24.328,-0.2331,NaN,NaN
27.11,1.9941,24.493,0.025408,NaN,NaN
27.11,1.9941,24.493,0.025408,NaN,NaN
27.11,1.9941,24.49,0.15245,NaN,NaN
27.102,2.288,24.786,0.32957,NaN,NaN
27.102,2.288,24.65,0.58033,NaN,NaN
27.168,2.0544,24.65,0.58033,NaN,NaN
27.168,2.0544,24.653,0.49564,NaN,NaN
27.168,2.0544,24.653,0.49564,NaN,NaN
27.168,2.0544,24.656,0.3686,NaN,NaN
27.604,1.4184,24.727,0.9213,NaN,NaN
27.631,0.41914,24.429,0.8289,NaN,NaN
27.935,0.25047,24.257,0.8245,NaN,NaN
27.994,0.252,24.477,0.61827,NaN,NaN
27.996,0.19322,24.518,0.70406,NaN,NaN
30.771,-0.79383,26.722,0.33691,NaN,NaN
32.227,-1.6379,28.982,-0.49446,NaN,NaN
34.329,-2.0535,30.802,-0.99793,NaN,NaN
36.174,-1.7705,32.708,-1.4989,NaN,NaN
37.785,-1.7287,33.999,-1.5078,NaN,NaN
38.898,-0.87775,35.11,-1.2251,NaN,NaN
39.773,-0.091934,36.455,-1.0491,NaN,NaN
39.954,-0.146,36.685,-1.0808,NaN,NaN
40.134,-0.20006,36.908,-0.84943,NaN,NaN
40.134,-0.20006,36.908,-0.84943,NaN,NaN
40.134,-0.20006,37.099,-0.8445,NaN,NaN
40.134,-0.20006,36.869,-0.81284,NaN,NaN
40.38,-0.42858,36.753,-0.77823,NaN,NaN
40.37,-0.076602,37.172,-0.69224,NaN,NaN
40.37,-0.076602,36.712,-0.6665,NaN,NaN
39.225,-1.9262,36.39,-0.073168,NaN,NaN
39.485,-2.7414,36.667,-0.40446,NaN,NaN
40.826,-3.7629,37.812,-1.7659,NaN,NaN
42.933,-4.4115,39.804,-3.3677,NaN,NaN
45.263,-4.4085,41.728,-3.8056,NaN,NaN
47.091,-3.4805,43.761,-4.0524,NaN,NaN
48.629,-2.8539,45.358,-3.7099,NaN,NaN
50.021,-2.2902,46.891,-3.0511,NaN,NaN
50.981,-1.7405,47.59,-2.7504,NaN,NaN
51.08,-2.0195,47.659,-2.4859,NaN,NaN
51.08,-2.0195,47.772,-2.4079,NaN,NaN
51.08,-2.0195,47.737,-2.5214,NaN,NaN
51.15,-2.6946,47.89,-2.5174,NaN,NaN
53.089,-3.7367,49.689,-2.5829,NaN,NaN
55.487,-4.0894,52.302,-3.0768,NaN,NaN
57.922,-3.7647,54.496,-3.656,NaN,NaN
60.135,-3.0824,55.645,-3.7005,NaN,NaN
61.808,-2.0516,58.074,-2.9997,NaN,NaN
