15.588,-5.2096,11.979,-5.6926,136.88,0
16.608,-4.9614,13.585,-5.689,NaN,NaN
18.296,-4.6071,15.288,-5.5012,NaN,NaN
21.482,-5.183,17.583,-5.0256,NaN,NaN
24.223,-4.7837,19.939,-5.0493,NaN,NaN
26.394,-3.9661,22.337,-4.4332,NaN,NaN
28.73,-3.621,24.654,-3.7127,NaN,NaN
29.922,-3.6674,26.96,-3.6941,NaN,NaN
32.643,-2.9677,28.881,-3.4568,NaN,NaN
34.71,-3.069,31.172,-3.0256,NaN,NaN
37.298,-3.3909,34.066,-3.1593,NaN,NaN
40.563,-3.7335,36.861,-3.5594,NaN,NaN
42.525,-4.3845,39.442,-3.886,NaN,NaN
44.832,-4.5566,41.886,-4.1082,NaN,NaN
48.019,-5.0171,44.39,-4.6019,NaN,NaN
51.243,-5.3588,46.861,-5.2026,NaN,NaN
53.741,-5.2514,49.006,-5.2873,NaN,NaN
56.244,-5.3389,52.164,-5.2537,NaN,NaN
58.163,-4.3114,55.046,-4.9117,NaN,NaN
59.814,-2.1619,56.76,-4.97,NaN,NaN
61.328,-0.9136,57.946,-3.2022,NaN,NaN
64.846,-0.35341,61.213,-1.6994,NaN,NaN
67.366,0.76704,63.541,-0.65704,NaN,NaN
68.449,2.9988,65.804,0.10248,NaN,NaN
66.915,4.7239,66.413,1.3078,NaN,NaN
65.068,6.2874,66.081,2.9088,NaN,NaN
64.001,8.2352,65.244,4.6376,NaN,NaN
61.961,9.1734,64.479,6.2993,NaN,NaN
61.123,8.8932,64.107,6.7805,NaN,NaN
60.968,8.7854,63.998,6.8368,NaN,NaN
60.282,7.0528,63.728,7.4719,NaN,NaN
58.84,5.7692,61.955,7.1482,NaN,NaN
57.905,3.4057,60.918,6.0711,NaN,NaN
57.09,0.47288,58.705,3.7019,NaN,NaN
56.051,-2.2067,58.136,1.1632,NaN,NaN
54.306,-4.2824,56.904,-1.1688,NaN,NaN
53.503,-5.9696,55.47,-3.4995,NaN,NaN
53.796,-9.2924,54.644,-6.062,NaN,NaN
54.638,-11.351,54.638,-8.4333,NaN,NaN
56.841,-12.901,54.633,-9.6644,NaN,NaN
58.561,-14.152,55.961,-11.522,NaN,NaN
59.451,-16.26,57.166,-13.285,NaN,NaN
59.342,-18.764,58.746,-14.951,NaN,NaN
57.693,-20.898,59.077,-17.188,NaN,NaN
56.453,-22.764,58.069,-18.963,NaN,NaN
53.826,-23.649,56.735,-21.265,NaN,NaN
50.928,-24.34,54.694,-22.594,NaN,NaN
48.57,-23.808,52.504,-23.575,NaN,NaN
46.256,-23.18,50.656,-23.771,NaN,NaN
44.395,-21.75,47.591,-23.723,NaN,NaN
42.99,-19.749,45.742,-22.212,NaN,NaN
41.447,-18.012,43.819,-20.524,NaN,NaN
40.21,-15.752,42.919,-18.938,NaN,NaN
41.197,-13.212,41.382,-16.722,NaN,NaN
41.184,-10.708,41.185,-14.571,NaN,NaN
41.464,-8.7066,41.365,-12.272,NaN,NaN
42.038,-6.4859,41.528,-9.9365,NaN,NaN
41.792,-3.8842,41.805,-7.6617,NaN,NaN
41.787,-1.3505,41.4,-5.6043,NaN,NaN
43.186,0.2313,41.418,-3.5641,NaN,NaN
42.762,1.9503,42.302,-1.923,NaN,NaN
43.259,4.3114,42.172,0.45549,NaN,NaN
42.886,6.3413,42.418,2.2072,NaN,NaN
42.137,8.3006,42.335,4.5477,NaN,NaN
41.147,9.9454,41.787,6.7391,NaN,NaN
40.209,11.901,41.014,8.6415,NaN,NaN
39.279,13.549,40.294,10.506,NaN,NaN
37.618,14.561,39.982,11.595,NaN,NaN
36.433,14.346,38.957,12.159,NaN,NaN
35.995,14.335,38.822,12.2,NaN,NaN
35.983,14.391,38.642,12.143,NaN,NaN
35.839,14.615,38.545,12.342,NaN,NaN
37.003,16.156,38.152,13.099,NaN,NaN
39.04,17.134,38.125,13.944,NaN,NaN
41.26,18.24,38.878,14.949,NaN,NaN
42.764,19.561,40.107,16.669,NaN,NaN
43.968,21.283,41.308,18.306,NaN,NaN
45.951,23.01,43.333,20.481,NaN,NaN
47.815,24.774,45.162,22.212,NaN,NaN
50.514,24.933,47.214,23.673,NaN,NaN
52.643,24.896,49.184,24.353,NaN,NaN
54.794,24.417,51.169,24.61,NaN,NaN
57.143,23.774,52.948,24.65,NaN,NaN
59.511,22.486,55.457,24.143,NaN,NaN
61.313,21.35,57.906,23.353,NaN,NaN
62.945,19.494,60.103,21.983,NaN,NaN
64.662,16.623,61.871,20.064,NaN,NaN
66.192,14.767,63.601,17.501,NaN,NaN
67.676,12.572,65.11,15.148,NaN,NaN
69.281,10.32,66.171,13.348,NaN,NaN
70.91,8.3081,67.433,11.905,NaN,NaN
71.783,6.3643,69.367,9.5682,NaN,NaN
71.039,4.2423,70.349,7.9118,NaN,NaN
69.743,2.8447,70.245,6.7201,NaN,NaN
68.694,0.57873,69.6,4.5363,NaN,NaN
68.44,-1.702,68.689,1.5764,NaN,NaN
67.634,-3.9834,68.451,-0.1079,NaN,NaN
68.507,-4.9972,67.823,-0.61394,NaN,NaN
69.446,-6.5708,68.168,-2.8425,NaN,NaN
70.668,-8.237,69.076,-4.8455,NaN,NaN
71.93,-9.4316,70.888,-5.9833,NaN,NaN
72.923,-10.505,71.415,-7.1566,NaN,NaN
74.621,-11.591,72.448,-8.6645,NaN,NaN
76.148,-12.655,74.113,-9.8038,NaN,NaN
77.82,-12.223,74.986,-10.617,NaN,NaN
78.242,-10.973,75.126,-10.473,NaN,NaN
78.663,-9.7248,74.91,-10.409,NaN,NaN
79.008,-9.3201,75.341,-10.536,NaN,NaN
77.949,-11.2,74.893,-9.5712,NaN,NaN
76.498,-12.991,75.391,-9.4867,NaN,NaN
75.988,-14.628,75.264,-10.259,NaN,NaN
75.781,-17.037,75.234,-12.356,NaN,NaN
74.783,-19.29,75.215,-15.225,NaN,NaN
